GeoId|Geography|LEAID|Year|Iteration|B02001_1est|B02001_1moe|B02001_2est|B02001_2moe|B02001_3est|B02001_3moe|B02001_4est|B02001_4moe|B02001_5est|B02001_5moe|B02001_6est|B02001_6moe|B02001_7est|B02001_7moe|B02001_8est|B02001_8moe|B02001_9est|B02001_9moe|B02001_10est|B02001_10moe
95000US3021480|Garrison Elementary School District, MT|3021480|2014-2018||60|31|60|31|0|10|0|10|0|10|0|10|0|10|0|10|0|10|0|10
97000US4820400|Garrison Independent School District, TX|4820400|2014-2018||3380|497|2280|372|898|307|3|6|43|49|0|13|94|102|62|65|18|30|44|56
97000US3807590|Garrison Public School District 51, ND|3807590|2014-2018||2740|246|2549|239|39|26|101|65|10|14|0|9|23|38|18|15|0|9|18|15
97000US3611860|Garrison Union Free School District, NY|3611860|2014-2018||2592|387|2238|333|113|61|0|12|109|58|0|12|45|31|87|61|19|25|68|54
95000US0614940|Garvey Elementary School District, CA|0614940|2014-2018||53106|1601|6684|1019|160|89|304|152|33894|1701|173|183|11179|1278|712|242|260|115|452|206
97000US3405790|Garwood Borough School District, NJ|3405790|2014-2018||4334|22|4094|131|51|81|0|12|75|35|0|12|50|51|64|67|17|40|47|51
97000US1803870|Gary Community School Corporation, IN|1803870|2014-2018||72207|528|7159|856|61087|1081|73|44|181|100|12|20|1916|658|1779|396|455|183|1324|329
97000US4820460|Gary Independent School District, TX|4820460|2014-2018||2210|369|2169|363|25|32|0|13|0|13|0|13|6|14|10|15|0|13|10|15
95000US2912720|Gasconade C-4 School District, MO|2912720|2014-2018||993|209|967|204|3|5|8|12|0|11|0|11|0|11|15|18|0|11|15|18
97000US2914280|Gasconade County R-I School District, MO|2914280|2014-2018||7801|467|7491|436|82|38|10|18|30|30|0|15|23|36|165|70|4|6|161|71
97000US2923340|Gasconade County R-II School District, MO|2923340|2014-2018||11323|655|11098|638|17|23|38|43|67|59|0|17|0|17|103|84|0|17|103|84
97000US3701620|Gaston County Schools, NC|3701620|2014-2018||216585|*****|166636|913|34616|556|758|193|3358|181|147|150|5752|862|5318|635|302|124|5016|639
97000US4105430|Gaston School District 511J, OR|4105430|2014-2018||3012|539|2558|385|0|12|130|237|110|153|5|9|112|134|97|66|11|27|86|60
97000US3701680|Gates County Schools, NC|3701680|2014-2018||11563|*****|7319|50|3891|121|108|17|55|23|0|19|10|14|180|113|0|19|180|113
97000US3611880|Gates-Chili Central School District, NY|3611880|2014-2018||33048|779|26045|805|4383|625|168|108|1123|380|0|25|357|165|972|313|199|135|773|288
97000US4820500|Gatesville Independent School District, TX|4820500|2014-2018||22889|767|17840|859|2609|287|102|66|127|94|0|25|155|116|2056|269|19|20|2037|271
96000US3405820|Gateway Regional School District, NJ|3405820|2014-2018||12386|80|11120|304|478|136|0|19|217|149|0|19|139|85|432|154|176|106|256|127
97000US4210620|Gateway School District, PA|4210620|2014-2018||31123|54|23466|648|4261|501|22|20|1874|384|0|22|137|80|1363|341|142|105|1221|309
97000US2505160|Gateway School District, MA|2505160|2014-2018||7348|340|7085|325|74|70|20|14|6|6|9|15|25|23|129|57|1|2|128|57
97000US0614950|Gateway Unified School District, CA|0614950|2014-2018||29318|956|25361|949|316|208|838|273|724|280|20|33|543|221|1516|339|157|114|1359|327
97000US4820520|Gause Independent School District, TX|4820520|2014-2018||735|165|533|141|103|59|0|13|63|56|0|13|27|28|9|13|0|13|9|13
95000US1716290|Gavin School District 37, IL|1716290|2014-2018||8341|647|7859|679|55|62|8|12|44|49|144|149|135|131|96|111|17|28|79|109
97000US2615730|Gaylord Community Schools, MI|2615730|2014-2018||20538|277|19592|283|126|54|62|37|81|62|0|18|19|26|658|126|32|29|626|121
97000US4626490|Gayville-Volin School District 63-1, SD|4626490|2014-2018||1074|181|1019|180|0|9|4|7|2|3|0|9|0|9|49|53|0|9|49|53
95000US0614970|Gazelle Union Elementary School District, CA|0614970|2014-2018||232|70|188|57|0|12|22|33|1|2|0|12|6|10|15|18|4|9|11|15
97000US2007890|Geary County Schools Unified School District 475, KS|2007890|2014-2018||43415|346|29688|664|7956|531|503|137|1248|210|409|92|867|263|2744|434|160|83|2584|416
97000US4012570|Geary Public Schools, OK|4012570|2014-2018||2007|273|1415|203|66|70|347|134|6|9|0|9|18|23|155|80|26|32|129|76
95000US1716320|Geff Community Consolidated School District 14, IL|1716320|2014-2018||937|132|884|130|19|26|0|11|19|22|0|11|0|11|15|17|0|11|15|17
97000US3611910|General Brown Central School District, NY|3611910|2014-2018||8685|326|8227|325|120|79|10|16|146|117|0|17|0|17|182|105|0|17|182|105
95000US1730900|General George Patton School District 133, IL|1730900|2014-2018||1674|201|53|36|1558|206|0|11|0|11|0|11|22|29|41|43|0|11|41|43
97000US4210650|General McLane School District, PA|4210650|2014-2018||16952|211|15911|400|265|160|19|27|157|83|0|16|140|130|460|212|48|62|412|199
95000US0615000|General Shafter Elementary School District, CA|0615000|2014-2018||1061|293|908|236|0|12|11|18|2|4|0|12|140|139|0|12|0|12|0|12
97000US1601200|Genesee Joint School District 282, ID|1601200|2014-2018||1684|187|1568|175|8|13|31|34|20|21|2|5|7|9|48|40|17|22|31|27
97000US2615750|Genesee School District, MI|2615750|2014-2018||2813|371|2609|381|90|61|7|14|0|10|0|10|37|55|70|67|13|16|57|66
97000US3600017|Genesee Valley Central School District, NY|3600017|2014-2018||3659|283|3439|267|99|40|0|12|48|36|0|12|7|12|66|48|0|12|66|48
97000US3611940|Geneseo Central School District, NY|3611940|2014-2018||11627|234|10700|331|335|108|15|20|325|120|0|19|50|48|202|110|15|24|187|107
97000US1716350|Geneseo Community Unit School District 228, IL|1716350|2014-2018||15866|517|15208|433|87|78|45|56|75|63|0|17|0|17|451|257|0|17|451|257
97000US3904405|Geneva Area City School District, OH|3904405|2014-2018||16676|574|16094|596|146|117|57|76|96|70|5|8|0|18|278|189|0|18|278|189
97000US3611970|Geneva City School District, NY|3611970|2014-2018||17004|168|12963|438|1493|278|217|161|785|283|0|19|802|266|744|260|279|182|465|170
97000US0101640|Geneva City School District, AL|0101640|2014-2018||6494|436|5401|524|779|216|0|17|97|37|0|17|27|44|190|133|68|89|122|93
97000US1716380|Geneva Community Unit School District 304, IL|1716380|2014-2018||29519|710|28241|747|74|72|37|43|352|166|0|20|381|262|434|191|0|20|434|191
97000US0101660|Geneva County School District, AL|0101660|2014-2018||19997|436|17470|533|1750|260|210|71|12|29|4|7|216|164|335|113|0|19|335|113
95000US5505100|Geneva Joint No. 4 School District, WI|5505100|2014-2018||1213|218|1194|216|0|9|5|9|3|6|0|9|0|9|11|12|0|9|11|12
97000US3904894|Genoa Area Local School District, OH|3904894|2014-2018||8347|194|7928|238|25|28|8|12|12|14|0|16|244|136|130|83|18|22|112|81
97000US0504110|Genoa Central School District, AR|0504110|2014-2018||4571|670|4571|670|0|12|0|12|0|12|0|12|0|12|0|12|0|12|0|12
95000US5505130|Genoa City Joint No. 2 School District, WI|5505130|2014-2018||4520|362|4232|356|2|4|29|23|20|15|0|9|29|28|208|119|27|24|181|117
97000US0804740|Genoa-Hugo School District C-113, CO|0804740|2014-2018||1327|363|1262|361|10|19|16|19|7|11|0|12|12|11|20|18|0|12|20|18
97000US1716410|Genoa-Kingston Community Unit School District 424, IL|1716410|2014-2018||9239|502|8712|546|79|48|0|15|23|24|0|15|72|55|353|180|4|8|349|179
97000US0506540|Gentry Public Schools, AR|0506540|2014-2018||8573|764|7672|702|57|72|180|116|255|177|0|17|62|60|347|156|3|6|344|155
97000US2801560|George County School District, MS|2801560|2014-2018||23710|*****|21185|153|1908|235|227|189|98|113|0|24|149|144|143|149|9|26|134|146
97000US4820550|George West Independent School District, TX|4820550|2014-2018||7017|489|6847|462|34|34|0|19|32|36|0|19|59|42|45|83|4|7|41|83
97000US1912480|George-Little Rock Community School District, IA|1912480|2014-2018||2703|133|2590|141|0|9|8|13|17|9|17|24|22|20|49|27|16|23|33|22
97000US2305970|Georgetown, ME|2305970|2014-2018||917|164|904|164|0|10|9|15|0|10|0|10|0|10|4|6|0|10|4|6
97000US4502280|Georgetown County School District, SC|4502280|2014-2018||61605|*****|39776|268|19263|386|75|56|321|57|0|29|1223|327|947|415|144|151|803|373
97000US3904537|Georgetown Exempted Village School District, OH|3904537|2014-2018||6619|352|6322|363|180|101|0|16|71|48|0|16|0|16|46|36|0|16|46|36
97000US4820600|Georgetown Independent School District, TX|4820600|2014-2018||83978|1214|75793|1638|3327|718|103|79|833|302|78|73|1401|582|2443|913|528|396|1915|825
97000US2505220|Georgetown School District, MA|2505220|2014-2018||8649|20|8255|203|95|123|31|48|85|92|0|17|103|77|80|73|0|17|80|73
97000US1700092|Georgetown-Ridge Farm Consolidated Unit School District 4, IL|1700092|2014-2018||6390|279|6091|298|136|109|0|15|20|18|9|13|56|64|78|50|0|15|78|50
97000US3622100|Georgetown-South Otselic Central School District, NY|3622100|2014-2018||2333|232|2260|226|9|14|27|32|0|12|0|12|0|12|37|42|0|12|37|42
04000US13|Georgia, GA|N|2014-2018||10297484|*****|6079976|5699|3239300|4425|33484|2337|402501|2387|6095|876|283680|6101|252448|6325|35861|2251|216587|5900
97000US3012210|Geraldine K-12, MT|3012210|2014-2018||678|115|671|116|0|10|0|10|0|10|0|10|0|10|7|6|3|4|4|5
95000US0615090|Gerber Union Elementary School District, CA|0615090|2014-2018||3659|513|3177|460|0|12|206|230|5|8|0|12|114|76|157|121|44|73|113|110
97000US3100098|Gering Public Schools, NE|3100098|2014-2018||10856|283|9999|373|99|69|101|81|41|43|114|119|272|121|230|124|104|86|126|88
97000US3612030|Germantown Central School District, NY|3612030|2014-2018||4524|322|4249|310|58|38|1|3|58|38|0|12|24|24|134|78|4|8|130|78
95000US1716560|Germantown Hills School District 69, IL|1716560|2014-2018||6830|362|6591|360|56|76|0|15|118|71|0|15|0|15|65|69|0|15|65|69
97000US4700151|Germantown Municipal School District, TN|4700151|2014-2018||39164|52|35140|599|873|349|34|34|2420|512|0|26|69|84|628|280|58|72|570|287
97000US5505160|Germantown School District, WI|5505160|2014-2018||26241|466|24236|655|506|216|48|37|776|200|0|16|125|112|550|222|262|172|288|146
95000US1716530|Germantown School District 60, IL|1716530|2014-2018||1845|195|1812|193|0|11|6|12|0|11|0|11|27|33|0|11|0|11|0|11
97000US4012630|Geronimo Public Schools, OK|4012630|2014-2018||3867|298|2151|261|779|122|364|91|29|25|0|9|192|75|352|109|35|55|317|87
97000US4100015|Gervais School District 1, OR|4100015|2014-2018||7269|620|5876|635|27|29|12|19|27|38|0|17|1126|376|201|127|68|90|133|101
97000US4210710|Gettysburg Area School District, PA|4210710|2014-2018||27988|278|25054|550|757|178|43|45|381|142|0|19|814|283|939|288|364|210|575|175
97000US4626970|Gettysburg School District 53-1, SD|4626970|2014-2018||1409|127|1335|122|0|9|30|34|11|12|0|9|0|9|33|34|0|9|33|34
95000US3012270|Geyser Elementary School District, MT|3012270|2014-2018||371|81|366|84|0|10|0|10|0|10|0|10|0|10|5|7|0|10|5|7
96000US3012300|Geyser High School District, MT|3012300|2014-2018||371|81|366|84|0|10|0|10|0|10|0|10|0|10|5|7|0|10|5|7
97000US0615150|Geyserville Unified School District, CA|0615150|2014-2018||1761|297|1121|174|26|41|8|11|29|21|0|12|481|272|96|42|18|21|78|39
97000US4820610|Gholson Independent School District, TX|4820610|2014-2018||1283|180|1200|179|47|43|19|28|12|20|0|13|0|13|5|8|0|13|5|8
95000US1716590|Giant City Community Consolidated School District 130, IL|1716590|2014-2018||2190|244|1770|251|200|129|0|11|57|59|0|11|0|11|163|90|19|35|144|88
97000US3170980|Gibbon Public Schools, NE|3170980|2014-2018||3284|282|2765|274|27|34|2|3|0|9|0|9|486|164|4|5|3|4|1|2
95000US3405850|Gibbsboro Borough School District, NJ|3405850|2014-2018||2223|142|1997|120|37|42|0|12|28|34|0|12|106|158|55|30|0|12|55|30
97000US5505220|Gibraltar Area School District, WI|5505220|2014-2018||5652|207|5564|220|3|6|36|40|20|25|0|12|9|10|20|18|4|7|16|17
97000US2615870|Gibraltar School District, MI|2615870|2014-2018||21882|568|20052|552|1013|206|99|77|197|167|0|18|146|99|375|211|29|36|346|205
97000US1700041|Gibson City-Melvin-Sibley Community Unit School District 5, IL|1700041|2014-2018||5787|146|5668|166|27|42|13|17|7|13|0|15|2|3|70|48|8|13|62|47
97000US4701400|Gibson County School District, TN|4701400|2014-2018||19029|707|17141|769|1308|301|125|69|22|21|28|40|128|139|277|158|18|29|259|151
97000US3904538|Gibsonburg Exempted Village School District, OH|3904538|2014-2018||5741|365|5349|394|15|15|0|16|13|24|0|16|163|115|201|113|50|52|151|108
97000US4820640|Giddings Independent School District, TX|4820640|2014-2018||10136|484|7400|553|1650|253|0|21|130|171|0|21|833|494|123|74|63|66|60|45
97000US2912780|Gideon 37 School District, MO|2912780|2014-2018||1717|198|1636|199|50|39|0|11|2|3|0|11|0|11|29|30|5|7|24|31
95000US1716650|Gifford Community Consolidated School District 188, IL|1716650|2014-2018||2000|185|1956|187|21|20|2|3|3|4|0|11|0|11|18|14|0|11|18|14
97000US0403310|Gila Bend Unified District, AZ|0403310|2014-2018||2381|285|1459|281|68|74|586|164|2|6|12|21|206|109|48|35|8|11|40|34
97000US1912510|Gilbert Community School District, IA|1912510|2014-2018||6953|724|6123|692|13|13|31|46|704|231|0|13|5|9|77|85|0|13|77|85
97000US0403400|Gilbert Unified District, AZ|0403400|2014-2018||192364|2470|162743|2592|5126|701|2075|580|9004|883|436|227|5806|966|7174|802|1106|332|6068|747
97000US3604757|Gilbertsville-Mount Upton Central School District, NY|3604757|2014-2018||2912|298|2805|287|10|14|0|12|11|12|0|12|32|46|54|29|1|2|53|28
97000US3612120|Gilboa-Conesville Central School District, NY|3612120|2014-2018||2549|243|2479|232|0|12|0|12|11|13|0|12|22|21|37|40|11|12|26|39
97000US1200630|Gilchrist County School District, FL|1200630|2014-2018||17615|*****|16104|83|1110|91|31|35|38|29|0|21|54|56|278|73|11|17|267|68
95000US3012350|Gildford Colony Elementary School District, MT|3012350|2014-2018||99|59|99|59|0|10|0|10|0|10|0|10|0|10|0|10|0|10|0|10
97000US2305980|Gilead, ME|2305980|2014-2018||128|48|112|37|0|10|0|10|13|17|0|10|0|10|3|4|0|10|3|4
97000US5101590|Giles County Public Schools, VA|5101590|2014-2018||16814|*****|16250|8|363|119|0|19|35|33|21|34|1|3|144|90|2|5|142|90
97000US4701410|Giles County School District, TN|4701410|2014-2018||29167|*****|25122|132|2917|208|90|69|65|54|0|23|249|159|724|216|17|22|707|214
97000US3303180|Gilford School District, NH|3303180|2014-2018||7139|29|6876|180|0|16|18|19|72|73|0|16|0|16|173|155|23|35|150|151
97000US1716680|Gillespie Community Unit School District 7, IL|1716680|2014-2018||7819|337|7527|320|20|21|29|30|103|88|0|15|32|29|108|57|0|15|108|57
97000US5505250|Gillett School District, WI|5505250|2014-2018||3729|215|3519|199|15|18|95|41|6|6|0|9|28|40|66|33|0|9|66|33
95000US2912840|Gilliam C-4 School District, MO|2912840|2014-2018||313|77|313|77|0|11|0|11|0|11|0|11|0|11|0|11|0|11|0|11
97000US2505270|Gill-Montague School District, MA|2505270|2014-2018||9942|181|9048|366|198|152|90|75|166|175|0|17|159|166|281|121|30|35|251|112
96000US2525003|Gill-Montague School District in Erving (7-12), MA|2525003|2014-2018||1791|147|1714|145|34|45|15|18|5|7|0|12|0|12|23|20|0|12|23|20
97000US2912870|Gilman City R-IV School District, MO|2912870|2014-2018||820|121|809|120|6|7|3|6|0|11|0|11|0|11|2|3|0|11|2|3
97000US5505280|Gilman School District, WI|5505280|2014-2018||3143|156|3069|159|7|9|9|12|0|9|0|9|2|3|56|33|0|9|56|33
97000US5505370|Gilmanton School District, WI|5505370|2014-2018||1109|110|1102|110|0|9|1|2|3|4|0|9|0|9|3|3|1|1|2|3
95000US3303210|Gilmanton School District, NH|3303210|2014-2018||3738|18|3607|81|29|33|7|13|16|25|0|11|19|32|60|54|0|11|60|54
97000US1302340|Gilmer County School District, GA|1302340|2014-2018||29922|*****|27122|591|135|83|523|529|142|37|3|5|1403|624|594|206|54|67|540|172
97000US5400330|Gilmer County School District, WV|5400330|2014-2018||8205|*****|6792|70|900|126|29|38|84|83|0|16|142|105|258|144|24|21|234|145
97000US4820700|Gilmer Independent School District, TX|4820700|2014-2018||17437|1063|14402|1054|1734|322|153|86|4|7|0|21|681|322|463|203|109|112|354|170
97000US1912600|Gilmore City-Bradgate Community School District, IA|1912600|2014-2018||872|126|856|121|0|9|0|9|0|9|0|9|0|9|16|20|0|9|16|20
97000US0804230|Gilpin County School District RE-1, CO|0804230|2014-2018||2856|437|2695|433|15|25|45|62|0|12|0|12|3|16|98|81|0|12|98|81
97000US0615180|Gilroy Unified School District, CA|0615180|2014-2018||64514|691|49152|1416|947|262|427|216|5561|606|0|29|5467|1127|2960|599|627|267|2333|504
97000US3171010|Giltner Public Schools, NE|3171010|2014-2018||525|75|514|71|0|9|0|9|0|9|0|9|0|9|11|20|11|20|0|9
97000US3904406|Girard City School District, OH|3904406|2014-2018||10417|220|9681|322|375|147|31|45|71|110|0|18|0|18|259|134|25|33|234|131
97000US4210740|Girard School District, PA|4210740|2014-2018||10920|30|10542|265|70|75|21|25|33|51|0|16|9|10|245|239|45|45|200|236
97000US2006480|Girard Unified School District 248, KS|2006480|2014-2018||5704|482|5494|491|46|37|6|6|0|15|0|15|0|15|158|83|0|15|158|83
97000US1912660|Gladbrook-Reinbeck Community School District, IA|1912660|2014-2018||4345|323|4303|321|0|9|7|7|4|7|0|9|0|9|31|31|0|9|31|31
97000US1200660|Glades County School District, FL|1200660|2014-2018||13363|*****|10627|122|1861|121|532|38|54|75|0|21|101|81|188|78|28|48|160|79
97000US4820760|Gladewater Independent School District, TX|4820760|2014-2018||11867|908|9658|856|1738|571|40|33|158|156|0|21|19|28|254|150|35|50|219|140
97000US2615970|Gladstone Area Schools, MI|2615970|2014-2018||9234|143|8820|183|0|14|130|87|18|26|0|14|0|14|266|119|88|85|178|73
97000US4105610|Gladstone School District 115, OR|4105610|2014-2018||10878|683|9414|819|197|145|84|66|185|115|11|22|201|190|786|690|483|668|303|127
97000US2615990|Gladwin Community Schools, MI|2615990|2014-2018||13411|300|12981|292|81|40|41|26|123|11|0|16|27|27|158|42|0|16|158|42
97000US1302370|Glascock County School District, GA|1302370|2014-2018||3009|*****|2661|18|275|31|15|18|0|13|2|5|0|13|56|32|16|18|40|23
97000US2102220|Glasgow Independent School District, KY|2102220|2014-2018||13243|440|11565|412|869|234|17|27|53|95|0|18|84|115|655|240|40|57|615|237
97000US3012420|Glasgow K-12 Schools, MT|3012420|2014-2018||5188|218|4702|217|0|14|247|87|12|21|14|19|2|4|211|78|0|14|211|78
97000US2912900|Glasgow School District, MO|2912900|2014-2018||2240|213|2091|206|86|57|0|11|0|11|0|11|0|11|63|40|0|11|63|40
97000US3405880|Glassboro Borough School District, NJ|3405880|2014-2018||19580|49|13561|667|3519|485|6|8|697|211|0|19|1130|390|667|250|172|119|495|213
97000US4820790|Glasscock County Independent School District, TX|4820790|2014-2018||1430|146|1009|200|0|13|0|13|0|13|0|13|421|195|0|13|0|13|0|13
97000US0901620|Glastonbury School District, CT|0901620|2014-2018||34578|34|29710|611|603|196|77|89|2877|344|0|26|650|401|661|208|134|114|527|193
97000US3612180|Glen Cove City School District, NY|3612180|2014-2018||27226|33|17350|834|2358|666|185|171|1362|461|0|22|5189|739|782|384|183|153|599|346
95000US1740500|Glen Ellyn Community Consolidated School District 89, IL|1740500|2014-2018||22320|780|17300|892|1405|356|41|40|2782|554|0|20|191|145|601|261|86|43|515|255
95000US1716800|Glen Ellyn School District 41, IL|1716800|2014-2018||30517|956|24418|905|1683|631|59|75|3418|749|0|23|159|109|780|313|91|95|689|295
97000US2616020|Glen Lake Community Schools, MI|2616020|2014-2018||4941|240|4804|238|49|43|19|14|11|16|0|10|7|16|51|43|18|31|33|26
